char_id,name,jp_name,main_color,side_color,type1,type2,voice_trans,updated_at,link_name
4293,Sakura Kinomoto & Kero-chan ver. Rocket Beat,木之本桜＆ケロちゃん ver.ロケットビート,Yellow,Red,Recover,Single,V4293,1707948228465,Sakura Kinomoto & Kero-chan ver. Rocket Beat
5228,Harmonizing Shigure,かなであうシグレ,Purple,Red,HP,Single,V5093,1696520384761,Harmonizing Shigure
4447,Pikari Kid & Shitori Cat,ピカリキッド＆シトリキャット,Yellow,Green,Recover,Single,,1690251495910,Pikari Kid & Shitori Cat
3447,Origami Sora & Rock Gyura,折紙ソラ＆ロックギューラ,Green,Blue,Attack,Single,V3447,1690252096296,Origami Sora & Rock Gyura
3225,Santa Claude,サンタクロード,Green,Red,HP,Single,V2058,1708806052692,Santa Claude
4255,Twin Jester Pollux,ふたごピエロのポルックス,Yellow,Red,Balance,Single,,1695956933729,Twin Jester Pollux
3176,Pearly Hell Prince Eridu,純白の魔界王子エリドゥ,Green,,Attack,Single,,1710189377210,Pearly Hell Prince Eridu
2351,Steam City Minotauros,蒸気都市のミノタウロス,Blue,,Attack,Single,V2351,1703081085430,Steam City Minotauros
5412,Guiding Raffina,みちびきのラフィーナ,Purple,Yellow,Balance,Single,V5412,1704547814115,Guiding Raffina
3266,Flourishing Witch,らんまんなウィッチ,Green,Blue,HP,Single,V3266,1704254930619,Flourishing Witch
3305,Sugary Sweet Lemres,あまあまのレムレス,Green,Yellow,HP,Single,V3305,1711285777527,Sugary Sweet Lemres
4358,Atari & Puubot,あたり＆プーボ,Yellow,Blue,Recover,Single,V4358,1706740120579,Atari & Puubot
1116,Rebecca ver. Holy Night,レベッカ ver.聖夜,Red,,Recover,Single,V1055,1703169903046,Rebecca ver. Holy Night
5116,Chiquita ver. Holy Night,チキータ ver.聖夜,Purple,,Recover,Single,V5055,1703170504023,Chiquita ver. Holy Night
2168,Aldera ver. Holy Night,アルデラ ver.聖夜,Blue,,Recover,Single,V2083,1703172305093,Aldera ver. Holy Night
4446,Mr. Black & He Is Thomas,Mr. ブラック＆ヒーイズトーマス,Yellow,Purple,Attack,Single,V4446,1707629536203,Mr. Black & He Is Thomas
1384,Outlander Albert,異邦の使いアルベルト,Red,,Attack,Single,V1384,1678278268466,Outlander Albert
1255,Chocolatey Meloro,チョコあじのメロロ,Red,Green,Balance,Single,,1678460687417,Chocolatey Meloro
5374,Nocturne Bernard,夜想のベルナール,Purple,Green,HP,Single,V3058,1678506293265,Nocturne Bernard
1365,Steam City Kikimora,蒸気都市のキキーモラ,Red,,Recover,Single,V1365,1678584309547,Steam City Kikimora
1423,Kamen Rider Geiz,仮面ライダーゲイツ,Red,,Attack,Single,,1680117737922,Kamen Rider Geiz
1285,Sailor Mars,セーラーマーズ,Red,,Attack,Single,V1285,1680117737998,Sailor Mars
1359,Phoenix Ikki,鳳凰星座の一輝,Red,,Attack,Single,V1359,1680117738052,Phoenix Ikki
2359,Cygnus Hyouga,白鳥星座の氷河,Blue,,Balance,Single,V2359,1680117738055,Cygnus Hyouga
3359,Dragon Shiryuu,龍星座の紫龍,Green,,Attack,Single,V3359,1680117738122,Dragon Shiryuu
5359,Andromeda Shun,アンドロメダ星座の瞬,Purple,,HP,Single,V5359,1680117738130,Andromeda Shun
1286,Sailor Chibi Moon,セーラーちびムーン,Red,,Balance,Single,V1286,1680117738241,Sailor Chibi Moon
2285,Sailor Mercury,セーラーマーキュリー,Blue,,Recover,Single,V2285,1680117738265,Sailor Mercury
1191,Primp Town Zero,プリンプタウンのゼロ,Red,,Attack,Single,V1180,1705637163341,Primp Town Zero
3185,Primp Town Lidelle,プリンプタウンのリデル,Green,,Recover,Single,V3010,1698953660021,Primp Town Lidelle
4286,Sailor Moon,セーラームーン,Yellow,Blue,Balance,Single,V4286,1680117738387,Sailor Moon
5186,Primp Town Feli,プリンプタウンのフェーリ,Purple,,Recover,Single,V5018,1679928117872,Primp Town Feli
5285,Tuxedo Mask,タキシード仮面,Purple,,HP,Single,V5285,1680117738420,Tuxedo Mask
5423,Kamen Rider Zi-O,仮面ライダージオウ,Purple,Yellow,HP,Single,,1680124939072,Kamen Rider Zi-O
3186,Primp Town Lemres,プリンプタウンのレムレス,Green,,Balance,Single,V3018,1679967720963,Primp Town Lemres
1446,Flames of Liberaten Monica,自由の炎獣モニカ,Red,Green,HP,Single,V1446,1681089235776,Flames of Liberaten Monica
2186,Primp Town Ms. Accord,プリンプタウンのアコール先生,Blue,,Attack,Single,V2022,1705637763835,Primp Town Ms. Accord
3452,Pollun & Lulun,ポルン&ルルン,Green,,Attack,Single,,1699359316220,Pollun & Lulun
5452,Cure Black & Cure White,キュアブラック＆キュアホワイト,Purple,Blue,HP,Single,V5452,1707070769014,Cure Black & Cure White
1102,Danielle,ダニエル,Red,,Balance,Single,,1680154341291,Danielle
4102,Nick,ニック,Yellow,,Balance,Single,,1680154341405,Nick
1264,Amitie ver. PuyoTouch,アミティ ver.ぷよタッチ,Red,,Attack,Single,V1010,1680936219906,Amitie ver. PuyoTouch
2184,Hachi,ハチ,Blue,,Attack,Single,V2184,1706108839377,Hachi
1190,Primp Town Strange Klug,プリンプタウンのあやしいクルーク,Red,,Balance,Single,V1022,1681089235691,Primp Town Strange Klug
5451,Atari ver. Cure Black,あたり ver.キュアブラック,Purple,,Attack,Single,V4180,1703302529403,Atari ver. Cure Black
2264,Arle ver. PuyoTouch,アルル ver.ぷよタッチ,Blue,,Attack,Single,V2012,1680936219913,Arle ver. PuyoTouch
3058,Bernard,ベルナール,Green,,HP,Single,V3058,1680938020306,Bernard
5305,Pearl White Feli,まっしろいフェーリ,Purple,Red,HP,Single,V1212,1684072712659,Pearl White Feli
3284,Layerful Julia,おじゅうなジュリア,Green,Purple,Recover,Single,V1058,1702157518713,Layerful Julia
4058,Elma,エルマ,Yellow,,HP,Single,V4058,1680938020355,Elma
3264,Ringo ver. PuyoTouch,りんご ver.ぷよタッチ,Green,,Balance,Single,V1018,1680969222402,Ringo ver. PuyoTouch
2041,Crowned Sig,王冠シグ,Blue,,Recover,Single,V2010,1709009537727,Crowned Sig
2509,,,Blue,,,,,1681271058319,
2305,Heartfelt Khan,ハートフルなカーン,Blue,Red,HP,Single,V1099,1681350264522,Heartfelt Khan
4045,Crowned Witch,王冠ウィッチ,Yellow,,Balance,Single,V4012,1681307661443,Crowned Witch
2226,Marble Cosmo Nasos,マーブルコスモのナソス,Blue,Green,Balance,Single,V2226,1711285777520,Marble Cosmo Nasos
3089,Hartmann,ハルトマン,Green,Red,Balance,Single,V3089,1681618493231,Hartmann
4305,Lucid Stargazer Klug,ほしさゆるクルーク,Yellow,Purple,Recover,Single,V4305,1696054741794,Lucid Stargazer Klug
2423,Kamen Rider Saber,仮面ライダーセイバー,Blue,Red,Balance,Single,,1686138603184,Kamen Rider Saber
3410,Milky Paprisu,ミルキィパプリス,Green,,Balance,Single,,1686271227018,Milky Paprisu/Green
1453,Pollunrisu,ポルンリス,Red,,Balance,Single,,1686271829072,Pollunrisu/Red
4176,Pearly Hell Prince Uruk,純白の魔界王子ウルク,Yellow,,Attack,Single,,1710189377238,Pearly Hell Prince Uruk
2451,Ringo ver. Cure White,りんご ver.キュアホワイト,Blue,,Balance,Single,V1018,1699419343280,Ringo ver. Cure White
1263,Kitty Strange Klug,にゃんこのあやしいクルーク,Red,Green,Attack,Single,V1022,1696836017083,Kitty Strange Klug
1185,Primp Town Amitie,プリンプタウンのアミティ,Red,,Attack,Single,V1010,1705637163231,Primp Town Amitie
4423,Kamen Rider Zero-Two,仮面ライダーゼロツー,Yellow,Red,Attack,Single,,1707948228596,Kamen Rider Zero-Two
4451,Chico ver. Shiny Luminous,チコ ver.シャイニールミナス,Yellow,,Recover,Single,V4029,1699419343368,Chico ver. Shiny Luminous
2450,Cure White,キュアホワイト,Blue,,Balance,Single,V2450,1699419343444,Cure White
5450,Cure Black,キュアブラック,Purple,,Attack,Single,V5450,1699419343465,Cure Black
4450,Shiny Luminous,シャイニールミナス,Yellow,,Recover,Single,V4450,1699419343520,Shiny Luminous
2365,Steam City Serilly,蒸気都市のセリリ,Blue,,HP,Single,V2365,1700056012904,Steam City Serilly
5176,Pearly Hell Prince Megiddo,純白の魔界王子メギド,Purple,,Attack,Single,,1710189377303,Pearly Hell Prince Megiddo
4435,Dorarisu,ドラリス,Yellow,,Balance,Single,,1686271226283,Dorarisu/Yellow
4410,Milky Paprisu,ミルキィパプリス,Yellow,,Balance,Single,,1686271226344,Milky Paprisu/Yellow
4336,Sparkrisu,ぴらめきリス,Yellow,,Balance,Single,,1686271226561,Sparkrisu
3395,Elizarisu,エリザリス,Green,,Balance,Single,,1686271226977,Elizarisu/Green
3435,Dorarisu,ドラリス,Green,,Balance,Single,,1686271227093,Dorarisu/Green
2033,Vivienne,ヴィヴィアン,Blue,,HP,Single,V2033,1710431873382,Vivienne
2435,Dorarisu,ドラリス,Blue,,Balance,Single,,1686271228070,Dorarisu/Blue
1336,Tambourisu,タンバリス,Red,,Balance,Single,,1686271828631,Tambourisu
1435,Dorarisu,ドラリス,Red,,Balance,Single,,1686271828935,Dorarisu/Red
3449,Steam City Otomo,蒸気都市のオトモ,Green,,Balance,Single,V3449,1682905605357,Steam City Otomo
4048,Witch ver. Winter Break,ウィッチ ver.冬休み,Yellow,,Balance,Single,V4012,1685861983593,Witch ver. Winter Break
3190,Primp Town Ally,プリンプタウンのアリィ,Green,,Attack,Single,V3047,1708343787850,Primp Town Ally
3446,Wild Tiger & Barnaby Brooks Jr.,ワイルドタイガー＆バーナビー・ブルックス Jr.,Green,Red,Attack,Single,V3446,1692414757959,Wild Tiger & Barnaby Brooks Jr.
4016,Shine Dragorune,シャインドラゴルン,Yellow,,Attack,Single,,1686317437868,Shine Dragorune
3008,Samurai Mole,サムライモール,Green,,Attack,Single,,1686318039021,Samurai Mole
2416,Ram & Rem,ラム＆レム,Blue,Red,Attack,Single,V2416,1702854243167,Ram & Rem
2392,Gintoki Sakata ver. Schezo,坂田銀時 ver.シェゾ,Blue,,Attack,Single,V2390,1686691286611,Gintoki Sakata ver. Schezo
4036,Carbuncle ver. Anniversary,カーバンクル ver.周年,Yellow,,Balance,Single,V4035,1686448252259,Carbuncle ver. Anniversary
4025,Honey Bee,ハニービー,Yellow,,Recover,Single,,1686743493341,Honey Bee
4213,Midwinter Prince Salde,真冬のさかな王子,Yellow,,HP,Single,V4011,1686743493961,Midwinter Prince Salde
5242,Street Maguro,ストリートのまぐろ,Purple,Yellow,Attack,Single,V2018,1684754419499,Street Maguro
5454,Kiheitai Chief Shinsuke Takasugi,鬼兵隊総督・高杉晋助,Purple,Red,Balance,Single,V5454,1707070768986,Kiheitai Chief Shinsuke Takasugi
5385,Osamu Miya & Atsumu Miya,宮治＆宮侑,Purple,Yellow,Balance,Single,V5385,1686149407227,Osamu Miya & Atsumu Miya
2336,Ministop Arle,ミニストップのアルル,Blue,,Balance,Single,V2012,1689782795520,Ministop Arle
1034,Flame Suketoudara,炎のすけとうだら,Red,,Attack,Single,V1006,1686270624215,Flame Suketoudara
2400,Forbidden Tome Hunter Io,禁書ハンターイオ,Blue,Red,HP,Single,,1705637163227,Forbidden Tome Hunter Io
5435,Dorarisu,ドラリス,Purple,,Balance,Single,,1686270625374,Dorarisu/Purple
5336,Mysterisu,ミステリス,Purple,,Balance,Single,,1686270625680,Mysterisu
1318,Heart-Racing Xianghua,ときめくシャンファ,Red,Purple,Balance,Single,V5101,1705592755113,Heart-Racing Xianghua
4331,Atari ver. Sonic,あたり ver.ソニック,Yellow,Blue,Balance,Single,V4331,1703110490882,Atari ver. Sonic
1456,Kunoichi Princess Kaede,くのいち姫カエデ,Red,Yellow,Recover,Single,,1708520927384,Kunoichi Princess Kaede
3384,Outlander Matthew,異邦の使いマシュー,Green,,Attack,Single,V3384,1708734636988,Outlander Matthew
5004,Odorigame-Purple,おどりガメ・パープル,Purple,,HP,Single,,1706471875127,Odorigame/Purple
4166,Fanne,ファンヌ,Yellow,,HP,Single,,1706688505811,Fanne
3146,Gallant Lidelle,りりしいリデル,Green,Yellow,Attack,Single,V3146,1704726119041,Gallant Lidelle
5310,Summery Skies Amanone,なつぞらのアマノネ,Purple,Green,Attack,Single,V5310,1697403063032,Summery Skies Amanone
5077,Yuanjiao,インキョウ,Purple,,Attack,Single,V5077,1707555729311,Yuanjiao
5166,Josefin,ヨセフィン,Purple,,HP,Single,,1699722375524,Josefin
4241,Shopping District Robot Risukuma,商店街ロボりすくま,Yellow,Blue,Balance,Single,,1700103417069,Shopping District Robot Risukuma
3166,Ragnhild,ランヒルド,Green,,HP,Single,,1698636221316,Ragnhild
4456,Nemean Lion Regulus,剛力の獅子レグルス,Yellow,Red,HP,Single,V4114,1697403063021,Nemean Lion Regulus
5400,Tour Guide Maurice,ツアーガイドのモーリス,Purple,Blue,Balance,Single,V3027,1707257451956,Tour Guide Maurice
5531,,,Purple,,,,,1692335551595,
1531,,,Red,,,,,1692335551597,
5396,Martial Ball Rulue,ぶとうかいのルルー,Purple,Yellow,HP,Single,V5396,1702950856311,Martial Ball Rulue
1454,Shiroyasha Gintoki Sakata,白夜叉・坂田銀時,Red,Blue,HP,Single,V1454,1705637763719,Shiroyasha Gintoki Sakata
3505,,,Green,,,,,1694619967877,
3416,Echidna,エキドナ,Green,Purple,Recover,Single,V3416,1697401862621,Echidna
4396,Miracle Quizshow Satan-sama,ミラクルクイズのサタンさま,Yellow,Green,Attack,Single,V4396,1705634162922,Miracle Quizshow Satan-sama
4310,Bibliogirl Laun,ビブリオガールのラウン,Yellow,Red,HP,Single,V4310,1711285777628,Bibliogirl Laun
2172,Eriaski,エリアスキー,Blue,,Recover,Single,,1698033146092,Eriaski
4414,Emilia & Puck,エミリア＆パック,Yellow,Blue,Balance,Single,V4414,1694818585280,Emilia & Puck
2002,Sapphire Hotaru Ika,サファイヤほたるいか,Blue,,Recover,Single,,1706076435315,Hotaru Ika/Blue
2176,Pearly Hell Prince Lagash,純白の魔界王子ラガシュ,Blue,,Attack,Single,,1710189377147,Pearly Hell Prince Lagash
3455,On-stage Ringo,オンステージのりんご,Green,Red,Balance,Single,V3455,1706678904566,On-stage Ringo
5383,Space☆Ecolo,スペース☆エコロ,Purple,Green,Balance,Single,V5383,1707332482336,Space Ecolo
5384,Outlander Sullivan,異邦の使いサリヴァン,Purple,,Attack,Single,V5384,1708735237126,Outlander Sullivan
3001,Green Paprisu,みどりパプリス,Green,,Attack,Single,,1709512472771,Paprisu/Green
3463,Sandra Claus,サンドラクロース,Green,Blue,Recover,Single,V3139,1702908250339,Sandra Claus
5413,Year of Conviction Yuanjiao,しんねんのインキョウ,Purple,Green,Attack,Single,,1710654504043,Year of Conviction Yuanjiao
4411,Double-edged Mage Schezo,双剣の魔導師シェゾ,Yellow,Purple,Attack,Single,V4411,1710652103832,Double-edged Mage Schezo
4168,Irene ver. Holy Night,イレーヌ ver.聖夜,Yellow,,Recover,Single,V4083,1703172305619,Irene ver. Holy Night
4460,Lin ver. Cure Egret,リン ver.キュアイーグレット,Yellow,,Recover,Single,V3101,1701222547313,Lin ver. Cure Egret
1455,Happy Fairy Amitie,ハッピーフェアリーアミティ,Red,Blue,Balance,Single,V1455,1702909450873,Happy Fairy Amitie
3177,Matazou,マタぞう,Green,Red,Attack,Single,,1709088166076,Matazou
2208,High Priestess Katya,大神官カティア,Blue,,Recover,Single,V2032,1702329753653,High Priestess Katya
3270,Satan ver. PuyoAngel,サタン ver.ぷよ使徒,Green,Red,Attack,Single,V3022,1703061273464,Satan ver. PuyoAngel
1257,Dusklight Doppelganger Arle,うすやみのDGアルル,Red,Purple,Balance,Single,V1029,1701547197710,Dusklight Doppelganger Arle
2464,Bubbly Santa Serilly,あわあわサンタのセリリ,Blue,Red,HP,Single,V2464,1702694025022,Bubbly Santa Serilly
5514,,,Purple,,,,,1700717913996,
5523,,,Purple,,,,,1698193967749,
1375,First Frost Nanao,はつしものナナオ,Red,Purple,HP,Single,,1701741023777,First Frost Nanao
3400,Brave Spirit Agathe,幽鬼いっぱいのアガーテ,Green,Red,Recover,Single,V5147,1701823833972,Brave Spirit Agathe
2531,,,Blue,,,,,1701229749164,
2534,,,Blue,,,,,1700897330534,
5532,,,Purple,,,,,1701230349254,
2457,Sudden Detectives Puubot & Zero,いきなり探偵プーボ＆ゼロ,Blue,Purple,HP,Single,V2457,1706741320925,Sudden Detectives Puubot & Zero
2458,Flappy & Choppy,フラッピ＆チョッピ,Blue,,,Single,,1702589012823,Flappy & Choppy
5461,Flappyrisu & Choppyrisu,フラッピリス＆チョッピリス,Purple,,Balance,Single,,1702589012844,Flappyrisu & Choppyrisu/Purple
1535,,,Red,,,,,1701005939624,
3458,Moop & Fuup,ムープ＆フープ,Green,,,Single,,1702590213036,Moop & Fuup
1450,Ghost Guardsman Hartmann,おばけガードマンのハルトマン,Red,Purple,HP,Single,V1450,1711285777423,Ghost Guardsman Hartmann
5456,Royal Bawl Salome,ひめたるサロメ,Purple,Yellow,Balance,Single,,1708743637910,Royal Bawl Salome
1091,Albert ver. Holy Night,アルベルト ver.聖夜,Red,,Recover,Single,V1072,1703075683577,Albert ver. Holy Night
1459,Cure Bloom & Cure Egret,キュアブルーム＆キュアイーグレット,Red,Yellow,Attack,Single,V1459,1702909451232,Cure Bloom & Cure Egret
4458,Cure Egret,キュアイーグレット,Yellow,,Balance,Single,V4458,1702590813278,Cure Egret
5187,Primp Town Yu & Rei,プリンプタウンのユウちゃん＆レイくん,Purple,,Recover,Single,V5011,1708696216978,Primp Town Yu & Rei
2462,Debug Master Sig,デバッグますたーのシグ,Blue,Purple,Attack,Single,V2462,1701221946940,Debug Master Sig
1458,Cure Bloom,キュアブルーム,Red,,Attack,Single,V1458,1702590813287,Cure Bloom
1709,Dorayaki,どら焼き,Red,,Balance,Single,,1702301550051,Dorayaki/Red
2461,Flappyrisu & Choppyrisu,フラッピリス＆チョッピリス,Blue,,Balance,Single,,1702589012620,Flappyrisu & Choppyrisu/Blue
2709,Dorayaki,どら焼き,Blue,,Balance,Single,,1702301550062,Dorayaki/Blue
3709,Dorayaki,どら焼き,Green,,Balance,Single,,1702301550190,Dorayaki/Green
4709,Dorayaki,どら焼き,Yellow,,Balance,Single,,1702301550203,Dorayaki/Yellow
5709,Dorayaki,どら焼き,Purple,,Balance,Single,,1702301550287,Dorayaki/Purple
1461,Flappyrisu & Choppyrisu,フラッピリス＆チョッピリス,Red,,Balance,Single,,1702589012624,Flappyrisu & Choppyrisu/Red
3461,Flappyrisu & Choppyrisu,フラッピリス＆チョッピリス,Green,,Balance,Single,,1702589012712,Flappyrisu & Choppyrisu/Green
4461,Flappyrisu & Choppyrisu,フラッピリス＆チョッピリス,Yellow,,Balance,Single,,1702589012728,Flappyrisu & Choppyrisu/Yellow
1460,Fei ver. Cure Bloom,フェイ ver.キュアブルーム,Red,,Recover,Single,V2101,1702590813393,Fei ver. Cure Bloom
2465,ChristmaSuketoudara,クリスマすけとうだら,Blue,Purple,Recover,Single,V1006,1703465160700,ChristmaSuketoudara
5255,Santa Claws Popoi,ニャンタクロースのポポイ,Purple,Green,Recover,Mass,V5009,1703306730199,Santa Claws Popoi
3459,Cure Bright & Cure Windy,キュアブライト＆キュアウィンディ,Green,Blue,Balance,Single,V3459,1707070768869,Cure Bright & Cure Windy
5355,Aptitudinal Demiserf,かどめくデーモンサーバント,Purple,Blue,Balance,Single,V2035,1703311531437,Aptitudinal Demiserf
5544,,,Purple,,,,,1703963250529,
5371,Suppie,スッピー,Purple,,Balance,Single,V5371,1705891595998,Suppie
1422,Rowdy Ritual Kodomo Dragon,あらたまのコドモドラゴン,Red,Blue,Balance,Single,,1706108839457,Rowdy Ritual Kodomo Dragon
2524,,,Blue,,,,,1704245328169,
2463,Windchill Kisaragi,こがらしのキサラギ,Blue,Green,HP,Single,,1711264765961,Windchill Kisaragi
1462,Majestic Queen Witch,女王さまのウィッチ,Red,Yellow,Attack,Single,V1462,1711268366391,Majestic Queen Witch
2210,Traveling Warlock Maguro,旅の魔法使いまぐろ,Blue,Yellow,Attack,Single,V2018,1706441871756,Traveling Warlock Maguro
5210,Traveling Diviner Feli,旅の占い師フェーリ,Purple,Green,Balance,Single,V5018,1706623090946,Traveling Diviner Feli
3372,Amitie ver. Sakura Kinomoto,アミティ ver.木之本桜,Green,,Recover,Single,V1010,1705668368049,Amitie ver. Sakura Kinomoto
4177,Toranosuke,トラのすけ,Yellow,Red,Attack,Single,,1709088166108,Toranosuke
2396,Adventuring Sorceress Arle,冒険の魔導師アルル,Blue,Red,HP,Single,V2396,1706298457014,Adventuring Sorceress Arle
